filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.33.txt,67f480dc:00000,10,"— 33 —
— ACTUELE VRAAGSTUKKEN —
­structurele veranderingen waar de caricom om vroeg. Wanneer de initia­
tieven niet worden gekoppeld aan de relatie van het slavernijverleden met 
het anti-Zwartracisme van vandaag de dag, dan blijft het toch vooral bij 
mooie woorden. Wel is Nederland een van de weinige Europese landen die 
het Decade for People of African Descent uitgeroepen door de Verenigde 
Naties heeft geadopteerd. Niet iedereen spreekt graag over ‘doorwerkingen’. Sommige nazaten spre­
ken liever over de ‘erfenissen’ van het slavernijverleden. Zij benadrukken 
de (overlevings)kracht en de strijd van de (voor)ouders, evenals de 
­culturele en sociaaleconomische bijdrage die zij aan Nederland leverden 
en nog leveren.4 Tot de erfenissen uit de slavernij behoren de Afro-cultu­
ren die toen zijn gevormd, van taal tot spiritualiteit en van muziek tot een 
normen-en-waardensysteem, die ook in Nederland steeds zichtbaarder 
aanwezig zijn en worden uitgedragen. Soms gebeurt dat zelfs onbewust, 
zoals de prominente aanwezigheid van de voormalige creoolse talen 
­Sranantongo en Papiaments in de hedendaagse Nederlandse jongerentaal. Er heerst trots op de ‘Black achievers’ in de Nederlandse samenleving, 
maar het gevoel overheerst dat hun aandeel in de meeste maatschappelijke 
sectoren nog bij lange na niet representatief is. Alleen op de nationale en 
internationale sport- en cultuur/entertainmentpodia zijn Afro-Nederlan­
ders zichtbaar en substantieel vertegenwoordigd. Dat is overigens een 
typerende disbalans die in veel voormalige slavenhoudende naties te zien 
is.",actuele vraagstukken structurele veranderingen waar caricom vroeg wanneer initia tieven gekoppeld relatie slavernijverleden anti zwartracisme vandaag dag blijft vooral mooie woorden nederland weinige europese landen decade people african descent uitgeroepen verenigde naties geadopteerd iedereen spreekt graag doorwerkingen sommige nazaten spre ken liever erfenissen slavernijverleden benadrukken overlevings kracht strijd ouders evenals culturele sociaaleconomische bijdrage nederland leverden leveren erfenissen slavernij behoren afro cultu ren gevormd taal spiritualiteit muziek normen waardensysteem nederland steeds zichtbaarder aanwezig uitgedragen soms gebeurt zelfs onbewust prominente aanwezigheid voormalige creoolse talen sranantongo papiaments hedendaagse nederlandse jongerentaal heerst trots black achievers nederlandse samenleving gevoel overheerst aandeel meeste maatschappelijke sectoren lange representatief alleen nationale internationale sport cultuur entertainmentpodia afro nederlan ders zichtbaar substantieel vertegenwoordigd overigens typerende disbalans voormalige slavenhoudende naties zien,0.3530621242700875,0.3117854775108013,0.3502697672329209,0.3530621242700875,Colonialism,0.0027923570371665707
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.33.txt,67f480dc:00001,5,"Dit alles leidt tot de volgende aanbeveling: stimuleer en steun groot­
schalig, fundamenteel onderzoek naar de erfenissen en doorwerkingen 
van de slavernij in het heden. ◼◼ ◼◼  Overheden en slavernij
Het behoeft inmiddels geen betoog meer dat Nederlandse overheden 
in alle lagen betrokken zijn geweest, aandeel hebben gehad in en gepro­
fiteerd hebben van slavenhandel en slavernij. Dat is echter voor de over­
heden een pas zeer recent besef en wat zij daar vervolgens mee doen is 
zeer wisselend. De Nederlandse overheid bepaalt de inhoud van het onderwijs door 
aan te geven waarover de leerlingen aan het eind van het primair en 
­voortgezet onderwijs in ieder geval kennis moeten hebben, door middel 
van zogenaamde kerndoelen in het primair onderwijs en eindtermen in 
het voortgezet onderwijs (zie hoofdstuk 3 van Tom van der Geugten). Die",leidt volgende aanbeveling stimuleer steun groot schalig fundamenteel erfenissen doorwerkingen slavernij heden overheden slavernij behoeft inmiddels betoog nederlandse overheden lagen betrokken aandeel gehad gepro fiteerd slavenhandel slavernij echter heden pas zeer recent besef vervolgens mee zeer wisselend nederlandse overheid bepaalt inhoud onderwijs geven waarover leerlingen eind primair voortgezet onderwijs ieder geval kennis moeten middel zogenaamde kerndoelen primair onderwijs eindtermen voortgezet onderwijs zie hoofdstuk tom geugten,0.3217898288683852,0.3102927423673792,0.31873781331493045,0.3217898288683852,Colonialism,0.0030520155534547455
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.333.txt,3624dc05:00001,3,"Bij aankomst had het plaatselijke bestuur verordonneerd dat 
zij allen in vrijheid moesten worden gesteld. Maar de leden van de Staten-­
Generaal beschikten anders. Na zich herhaaldelijk te hebben gebogen over 
het verzoek van koopman Van der Hagen om weer uit te mogen varen met 
zijn menselijke handelswaar, verklaarden de Staten-Generaal dat hij",aankomst plaatselijke bestuur verordonneerd allen vrijheid moesten gesteld leden staten generaal beschikten anders herhaaldelijk gebogen verzoek koopman hagen weer mogen varen menselijke handelswaar verklaarden staten generaal,0.21413562617320078,0.20374613301629516,0.12492619455472624,0.21413562617320078,Colonialism,0.010389493156905627
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.334.txt,c2249a6b:00001,3,"Een tweede aspect heeft veel minder aandacht gekregen: de sleutelrol 
die de Staten-Generaal vervulden in de Nederlandse koloniale handel 
en expansiepolitiek vanaf het moment dat de eerste schepen in de jaren 
negentig van de zestiende eeuw uit Holland en Zeeland vertrokken rich­
ting Afrika, Amerika en Azië. Die maritieme expedities betroffen, in eerste 
instantie, private initiatieven van kooplieden, zoals de Rotterdammer 
Van der Hagen. Aangezien de Staten-Generaal de verantwoordelijkheid",tweede aspect aandacht gekregen sleutelrol staten generaal vervulden nederlandse koloniale handel expansiepolitiek vanaf moment eerste schepen negentig zestiende eeuw holland zeeland vertrokken rich ting afrika amerika azië maritieme expedities betroffen eerste instantie private initiatieven kooplieden rotterdammer hagen aangezien staten generaal verantwoordelijkheid,0.31614502103196845,0.23859064580196018,0.15415710829546925,0.31614502103196845,Colonialism,0.07755437523000827
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.336.txt,25d489b7:00000,10,"— 336 —
— STAAT EN SLAVERNIJ —
droegen voor de buitenlandse betrekkingen van de Republiek en voor 
het bevorderen van de belangen van haar onderdanen in het buitenland, 
waren zij vanaf het begin betrokken bij het opstellen van overkoepelend 
beleid voor die private koloniale ondernemingen. Die betrokkenheid 
kwam niet alleen indirect tot stand, wanneer kooplieden zoals Van der 
Hagen de Staten-Generaal benaderden met verzoekschriften. Minstens zo 
belangrijk was de directe, actieve rol die de leden van de Staten-Generaal 
op zich namen in het vormgeven van koloniale politiek. De meest verreikende beslissing in dit kader was de oprichting van 
de Verenigde Oost-Indische Compagnie (voc) in 1602, waarbij de Staten-­
Generaal als drijvende kracht opereerden. Dat is het enige aspect van de 
koloniale geschiedenis van de Staten-Generaal dat relatief uitgebreid is 
onderzocht door historici. Specifieke belangstelling was er daarbij lange 
tijd vooral voor de aard van de overheidsbemoeienis met de voc als 
publiek-private onderneming met een handelsmonopolie. De nadruk 
van het onderzoek kwam daarbij te liggen op de sturende rol van de 
­Staten-Generaal in het verlenen (en telkens verlengen) van het octrooi van 
de voc als historisch voorbeeld van overheidsingrijpen in de markt. Dat 
betekende dat de relatie tussen de Staten-Generaal en de voc kon dienen 
als spiegel voor hedendaagse discussies over staatssteun, kartelvorming, 
concurrentiebeheersing en aandeelhoudersbelangen. Een treffend voorbeeld daarvan is de bundel artikelen die verscheen 
in het voc-herdenkingsjaar 2002 naar aanleiding van een symposium 
dat werd georganiseerd door de huidige Staten-Generaal, te weten het 
­Presidium van de Tweede Kamer en het College van Senioren van de Eerste 
Kamer.3 Op het symposium bespraken drie toonaangevende maritiem 
­historici in detail hoe de Staten-Generaal de totstandkoming van de voc 
destijds afdwongen als fusie van de eerdere voorcompagnieën en welke 
politieke, militaire en financiële steun de Staten-Generaal leverden gedu­
rende het gehele voortbestaan van de voc. Kenmerkend voor de insteek 
van de discussie was de slotanalyse, die de relatie tussen de Staten-­
Generaal en de voc omschreef in termen van overheidstoezicht en corpora-
te governance van ‘een multinational avant la lettre’.",staat slavernij droegen buitenlandse betrekkingen republiek bevorderen belangen onderdanen buitenland vanaf begin betrokken opstellen overkoepelend private koloniale ondernemingen betrokkenheid kwam alleen indirect stand wanneer kooplieden hagen staten generaal benaderden verzoekschriften minstens belangrijk directe actieve rol leden staten generaal namen vormgeven koloniale politiek meest verreikende beslissing kader oprichting verenigde oost indische compagnie voc waarbij staten generaal drijvende kracht opereerden enige aspect koloniale geschiedenis staten generaal relatief uitgebreid onderzocht historici specifieke belangstelling daarbij lange tijd vooral aard overheidsbemoeienis voc publiek private onderneming handelsmonopolie nadruk kwam daarbij liggen sturende rol staten generaal verlenen telkens verlengen octrooi voc historisch voorbeeld overheidsingrijpen markt betekende relatie staten generaal voc dienen spiegel hedendaagse discussies staatssteun kartelvorming concurrentiebeheersing aandeelhoudersbelangen treffend voorbeeld daarvan bundel artikelen verscheen voc herdenkingsjaar aanleiding symposium georganiseerd huidige staten generaal weten presidium tweede kamer college senioren eerste kamer symposium bespraken drie toonaangevende maritiem historici detail staten generaal totstandkoming voc destijds afdwongen fusie eerdere voorcompagnieën politieke militaire financiële steun staten generaal leverden gedu rende gehele voortbestaan voc kenmerkend insteek discussie slotanalyse relatie staten generaal voc omschreef termen overheidstoezicht corpora governance multinational avant la lettre,0.31696272461758085,0.30861522168643934,0.18324818434259663,0.31696272461758085,Colonialism,0.008347502931141504
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.338.txt,bc017bb2:00000,10,"— 338 —
— STAAT EN SLAVERNIJ —
◼ ◼◼  Hoe slavenhandel en slavernij werden 
	
geïnstitutionaliseerd
Eenzelfde systematische aanpak ontbreekt ook in het onderzoek naar de 
Atlantische context, zij het met een belangrijke kanttekening. Al langer 
leggen historici namelijk de nadruk op het politieke en militaire karak­
ter van de Atlantische evenknie van de voc, de West-Indische Compag­
nie (wic). Met de oprichting van de wic in 1621 bevestigden en 
versterkten de Staten-Generaal de eigen soevereine machtsaanspraken 
overzee, en meer nog dan het geval was bij de voc waren de Staten-­
Generaal direct betrokken bij het compagniebestuur, onder meer 
­doordat een afgevaardigde van de Staten-Generaal zitting had in de 
directieraad van de wic. Die verwevenheid tussen overheid en compag­
nie kwam duidelijk tot uiting in de taakomschrijving van de wic, bij­
voorbeeld om een nieuw front te openen in de oorlog tegen Spanje, en 
in de financiering van militaire expedities die de Staten-Generaal op zich 
namen om de oorlogsmachine van de wic draaiende te houden. Dat de leden van de Staten-Generaal zichzelf een dragende rol toebe­
deelden bij het vormgeven en uitvoeren van de koloniale politiek van de 
Republiek betekende ook dat zij verantwoordelijkheid droegen voor de 
Nederlandse deelname aan de trans-Atlantische slavenhandel. In eerste 
instantie waren het private ondernemers als Van der Hagen die het initi­
atief namen om te handelen in slaafgemaakte Afrikanen, waarvoor ze 
het fiat kregen van de Staten-Generaal. Met de oprichting van de wic 
werd de slavenhandel in het Atlantisch gebied vervolgens onderdeel 
van het compagniesmonopolie en, vanwege de verwevenheid tussen de 
Staten-Generaal en de wic, in zekere zin een staatsaangelegenheid. Na 
de verovering van Portugese suikerplantages in Noordoost-Brazilië en 
van verschillende forten aan de West-Afrikaanse kust in de jaren dertig 
en het begin van de jaren veertig van de zeventiende eeuw groeide de 
­slavenhandel vanuit Afrika uit tot kernbeleid van de wic. Daarbij stelden de Staten-Generaal richtlijnen op om de slaven­handel 
en het gebruik van slavenarbeid te reguleren en op die manier te legiti­
meren. Instructies van de Staten-Generaal in 1636 bepaalden niet alleen 
dat slaafgemaakten van Afrikaanse afkomst op de suikerplantages in 
Brazilië goed behandeld moesten worden maar ook dat zij vielen onder 
het Romeinse slavenrecht: juridische regelgeving die was opgetekend 
ter onderbouwing van slavernij in het oude Rome (en die in principe niet 
werd toegepast op burgers in de Nederlandse Republiek).5 Daarmee",staat slavernij slavenhandel slavernij werden geïnstitutionaliseerd eenzelfde systematische aanpak ontbreekt atlantische context belangrijke kanttekening langer leggen historici namelijk nadruk politieke militaire karak ter atlantische evenknie voc west indische compag nie wic oprichting wic bevestigden versterkten staten generaal eigen soevereine machtsaanspraken overzee geval voc staten generaal direct betrokken compagniebestuur doordat afgevaardigde staten generaal zitting directieraad wic verwevenheid overheid compag nie kwam duidelijk uiting taakomschrijving wic voorbeeld nieuw front openen oorlog spanje financiering militaire expedities staten generaal namen oorlogsmachine wic draaiende houden leden staten generaal zichzelf dragende rol toebe deelden vormgeven uitvoeren koloniale politiek republiek betekende verantwoordelijkheid droegen nederlandse deelname trans atlantische slavenhandel eerste instantie private ondernemers hagen initi atief namen handelen slaafgemaakte afrikanen waarvoor fiat kregen staten generaal oprichting wic slavenhandel atlantisch gebied vervolgens compagniesmonopolie vanwege verwevenheid staten generaal wic zekere zin staatsaangelegenheid verovering portugese suikerplantages noordoost brazilië verschillende forten west afrikaanse kust dertig begin veertig zeventiende eeuw groeide slavenhandel vanuit afrika kernbeleid wic daarbij stelden staten generaal richtlijnen slaven handel slavenarbeid reguleren manier legiti meren instructies staten generaal bepaalden alleen slaafgemaakten afrikaanse afkomst suikerplantages brazilië goed behandeld moesten vielen romeinse slavenrecht juridische regelgeving opgetekend ter onderbouwing slavernij oude rome principe toegepast burgers nederlandse republiek daarmee,0.31459731459957746,0.31212400094981413,0.26963048917688637,0.31459731459957746,Colonialism,0.0024733136497633312
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.34.txt,9d62abeb:00000,10,"— 34 —
— STAAT EN SLAVERNIJ —
klinken sinds 2006 ook door in de Canon van Nederland, eveneens een 
overheidsinitiatief. Deze is richtinggevend voor docenten, met name voor 
het geschiedenis- en burgerschapsonderwijs. Ook de methodeproducen­
ten (uitgevers) richten zich logischerwijs op de Canon, met sterk wisselend 
resultaat. Op wat de docenten er in de klas mee doen bestaat geen toezicht. Het wetenschappelijk onderzoek in Nederland wordt bovendien naast en 
met universiteiten in hoge mate bepaald door de Nederlandse Organisatie 
voor Wetenschappelijk Onderzoek (nwo) en de Koninklijke Nederlandse 
Akademie van Wetenschappen (knaw), die grotendeels door de overheid 
worden gefinancierd. Veel van de grote onderzoeksprogramma’s worden 
door hen opgesteld. Een overkoepelend, multidisciplinair onderzoekspro­
gramma naar de Nederlandse slavernij en haar doorwerkingen is door hen 
nog niet geëntameerd. Wel zijn er verschillende deelstudies of deelpro­
gramma’s door hen gesubsidieerd, zoals recentelijk nog het nwo-project 
Church and Slavery in the Dutch Empire: History, Theology and Heritage. Na acties uit de (Afro-)Nederlandse samenleving gaf de Tweede Kamer de 
regering in 1998/1999 opdracht de mogelijkheden van een nationaal sla­
vernijmonument te onderzoeken en eventueel te realiseren. Het was de 
tijd van het tweede kabinet van premier Wim Kok (1998-2002), een coalitie 
van PvdA, D66 en vvd, en er was duidelijk politiek momentum voor zo’n 
initiatief.",staat slavernij klinken canon nederland eveneens overheidsinitiatief richtinggevend docenten name geschiedenis burgerschapsonderwijs methodeproducen ten uitgevers richten logischerwijs canon sterk wisselend docenten klas mee bestaat toezicht wetenschappelijk nederland bovendien universiteiten hoge mate bepaald nederlandse wetenschappelijk nwo koninklijke nederlandse akademie wetenschappen knaw grotendeels overheid gefinancierd grote onderzoeksprogramma hen opgesteld overkoepelend multidisciplinair onderzoekspro gramma nederlandse slavernij doorwerkingen hen geëntameerd verschillende deelstudies deelpro gramma hen gesubsidieerd recentelijk nwo church slavery dutch empire history theology heritage acties afro nederlandse samenleving gaf tweede kamer regering opdracht mogelijkheden nationaal sla vernijmonument onderzoeken eventueel realiseren tijd tweede kabinet premier wim kok coalitie pvda d66 vvd duidelijk politiek momentum n initiatief,0.3804223894117739,0.38360882153943676,0.3259638097219961,0.38360882153943676,Historical Slavery,0.0031864321276628416
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.34.txt,9d62abeb:00001,6,"Met instemming van een aantal bewindspersonen en op initia­
tief van het Prins Clausfonds verschenen twee bundels met essays van 
witte én zwarte betrokkenen, nationaal en internationaal, over hoe het 
­slavernijverleden te herdenken. Zeer betekenisvol was dat de presentatie 
plaatsvond in de net gerenoveerde oude zaal van de Tweede Kamer.5
Voorwaarde voor de totstandkoming van een monument was overigens 
wel dat de overheid slechts met één partij wilde praten. Vrijwel alle voor­
vechters verzamelden zich daarom in één platform. Kennelijk schrok de 
overheid van haar eigen beleid en probeerde een soort buffer te plaatsen 
tussen dit platform en de regering door de installatie van een gezelschap 
‘ambassadeurs’, met gerenommeerde, niet als radicaal bekendstaande 
Bekende Nederlanders erin. Ondanks dat deze onverwachte extra buf­
fer door velen – en zeker het platform van organisaties – als niet erg 
­betrouwbaar werd ervaren, stond er in 2002 wel een Nationaal Monument 
Slavernij­verleden in het Amsterdamse Oosterpark. Tevens in Amsterdam 
werd een jaar later de dynamische dimensie daarvan, het Nationaal Insti­
tuut Nederlands Slavernijverleden en Erfenis (NiNsee), geopend.",instemming bewindspersonen initia tief prins clausfonds verschenen twee bundels essays witte én zwarte betrokkenen nationaal internationaal slavernijverleden herdenken zeer betekenisvol presentatie plaatsvond net gerenoveerde oude zaal tweede kamer voorwaarde totstandkoming monument overigens overheid slechts één partij wilde praten vrijwel vechters verzamelden daarom één platform kennelijk schrok overheid eigen probeerde soort buffer plaatsen platform regering installatie gezelschap ambassadeurs gerenommeerde radicaal bekendstaande bekende nederlanders erin ondanks onverwachte extra buf fer velen zeker platform organisaties erg betrouwbaar ervaren stond nationaal monument slavernij verleden amsterdamse oosterpark tevens amsterdam later dynamische dimensie daarvan nationaal insti tuut nederlands slavernijverleden erfenis ninsee geopend,0.3260551308006934,0.33077303153385906,0.24797659588529333,0.33077303153385906,Historical Slavery,0.004717900733165636
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.340.txt,2fe94873:00000,10,"— 340 —
— STAAT EN SLAVERNIJ —
Daarnaast benadrukten de Staten-Generaal dat de oorspronkelijke 
bewoners van Brazilië onder geen beding tot slaaf mochten worden 
gemaakt (zie hoofdstuk 19 van Erik Odegard). De gedachte daarachter was 
dat inheemse Braziliaanse volkeren zoals de Potiguara als bondgenoten 
van de wic konden worden aangemerkt in de strijd tegen de Portugezen. Eenzelfde instructie ging uit naar de kust van Angola, waar de wic-­
dienaren in 1642 op het hart werd gedrukt dat de vrije lokale bewoners 
‘in geenderleij wijse tot slaven worden gemaect’.6 Die instructies laten 
zien dat de Staten-Generaal probeerden om de Nederlandse deelname 
aan slavenhandel en slavernij te voorzien van een wettelijk kader: door 
aan te geven dat totslaafmaking aan bepaalde voorwaarden was verbonden 
(en door slavernij dus niet ipso facto te verbieden) kon de handel in en uit­
buiting van slaafgemaakte personen worden geïnstitutionaliseerd in 
de koloniën. Cruciale beslissingen van de Staten-Generaal leidden niet alleen tot 
­normalisering maar ook tot intensivering van de trans-Atlantische slaven­
handel en de exploitatie van slaafgemaakten. Dat gold met name voor het 
beleid dat de leden van de Staten-Generaal maakten ten aanzien van de 
Tweede wic, die in 1675 werd opgericht nadat de Eerste wic failliet was 
verklaard. Toen de nieuwe compagnie in 1682 het bestuur over de kolonie 
Suriname kreeg toebedeeld, vermeldde het daartoe opgestelde octrooi van 
de Staten-Generaal expliciet dat de kolonie ‘niet wel kan worden voortge­
set, dan door middel van swarte Slaven of Negros’. Daarbij benadrukten 
de Staten-Generaal dat de wic ‘geobligeert’ was om de kolonie te voorzien 
van een continue instroom van slaafgemaakten afkomstig uit Afrika.7 
Daaruit blijkt dat de Staten-Generaal niet alleen de voorwaarden creëer­
den waarbinnen slavenhandel en slavernij konden voortbestaan, maar 
dat zij de mensenhandel en arbeidsexploitatie op de plantages ook actief 
probeerden te bevorderen. Het beleid van de Staten-Generaal had daarnaast belangrijke gevolgen 
voor de rol van private handelaren en buitenlandse schepen in de slaven­
handel. Zo werd de haven van Curaçao in 1675 met een resolutie van de 
Staten-Generaal formeel opengesteld voor alle handelaren, wat ertoe 
­leidde dat Curaçao zich kon consolideren als een van de belangrijkste 
internationale slavenmarkten in het Caribisch gebied. Met de uiteinde­
lijke ontmanteling van het handelsmonopolie van de wic en de defini­tieve 
openstelling van de handel met Afrika voor alle ingezeten van de 
­Republiek in 1734 gaven de Staten-Generaal een nieuwe impuls aan",staat slavernij daarnaast benadrukten staten generaal oorspronkelijke bewoners brazilië beding slaaf mochten gemaakt zie hoofdstuk erik odegard gedachte daarachter inheemse braziliaanse volkeren potiguara bondgenoten wic konden aangemerkt strijd portugezen eenzelfde instructie ging kust angola waar wic dienaren hart gedrukt vrije lokale bewoners geenderleij wijse slaven gemaect instructies laten zien staten generaal probeerden nederlandse deelname slavenhandel slavernij voorzien wettelijk kader geven totslaafmaking bepaalde voorwaarden verbonden slavernij ipso facto verbieden handel buiting slaafgemaakte personen geïnstitutionaliseerd koloniën cruciale beslissingen staten generaal leidden alleen normalisering intensivering trans atlantische slaven handel exploitatie slaafgemaakten gold name leden staten generaal maakten ten aanzien tweede wic opgericht nadat eerste wic failliet verklaard nieuwe compagnie bestuur kolonie suriname kreeg toebedeeld vermeldde daartoe opgestelde octrooi staten generaal expliciet kolonie voortge set middel swarte slaven negros daarbij benadrukten staten generaal wic geobligeert kolonie voorzien continue instroom slaafgemaakten afkomstig afrika daaruit blijkt staten generaal alleen voorwaarden creëer den waarbinnen slavenhandel slavernij konden voortbestaan mensenhandel arbeidsexploitatie plantages actief probeerden bevorderen staten generaal daarnaast belangrijke gevolgen rol private handelaren buitenlandse schepen slaven handel curaçao resolutie staten generaal formeel opengesteld handelaren ertoe leidde curaçao consolideren belangrijkste internationale slavenmarkten caribisch gebied uiteinde lijke ontmanteling handelsmonopolie wic defini tieve openstelling handel afrika ingezeten republiek gaven staten generaal nieuwe impuls,0.3621324932174839,0.37543353643081595,0.23316932717091615,0.37543353643081595,Historical Slavery,0.013301043213332031
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.341.txt,fd1921d1:00000,10,"— 341 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
de ­bredere Nederlandse betrokkenheid bij de trans-Atlantische slaven­
handel. Na de opheffing van het monopolie van de wic konden private 
partijen met koloniale belangen overigens nog altijd rekenen op de steun 
van de Staten-Generaal. Dat bleek wel bij de grote slavenopstand in 1763 in 
de kolonie Berbice, toen de Staten-Generaal na een lobby van plantage-­
eigenaren en andere belanghebbenden besloten een aanzienlijke troepen­
macht naar de kolonie te sturen om de opstand te onderdrukken (zie 
hoofdstuk 17 van Marjoleine Kars). ◼ ◼◼  Vrijheid en slavernij op Nederlands grondgebied
Het optreden van de Staten-Generaal bleef bovendien niet beperkt tot het 
instandhouden en bevorderen van slavernij in de koloniën. De afgevaar­
digden wendden hun macht ook aan om belemmeringen op te werpen 
voor de emancipatie van slaafgemaakten op Nederlands grondgebied. Aangezien in steden als Amsterdam het lokale gewoonterecht in theorie 
geen ruimte liet voor slavernij, konden slaafgemaakten die in de 
­Republiek een veilig heenkomen zochten in principe daar hun vrijheid 
terugkrijgen. De Staten-Generaal probeerden die ontsnappingsroute af 
te snijden, maar een enkeling slaagde er toch in om op Nederlands grond­
gebied de eigen vrijheid te herwinnen. Uiteindelijk verordonneerden de 
Staten-Generaal daarom per decreet in 1776 dat slaafgemaakten die zich 
op het grondgebied van de Republiek bevonden niet direct hun vrijheid 
verkregen. Hen vrijlaten zou volgens het decreet namelijk een inbreuk 
zijn op het eigendomsrecht van de slavenhouders en daarmee afbreuk 
doen aan ‘de aangeboore en dadelyke vryheid van de ingeseetenen deeser 
Republicq’. De ‘Vaderlandsche Vryheid’, kortom, was niet van toepassing 
op slaafgemaakten uit de koloniën.8 
Dat betekende, ten eerste, dat een van de weinige opties om te ontsnap­
pen uit slavernij effectief door de Staten-Generaal werd afgesloten.",vroege vorming slavernij kolonialisme bredere nederlandse betrokkenheid trans atlantische slaven handel opheffing monopolie wic konden private partijen koloniale belangen overigens rekenen steun staten generaal bleek grote slavenopstand kolonie berbice staten generaal lobby plantage eigenaren belanghebbenden besloten aanzienlijke troepen macht kolonie sturen opstand onderdrukken zie hoofdstuk marjoleine kars vrijheid slavernij nederlands grondgebied optreden staten generaal bleef bovendien beperkt instandhouden bevorderen slavernij koloniën afgevaar digden wendden macht belemmeringen werpen emancipatie slaafgemaakten nederlands grondgebied aangezien steden amsterdam lokale gewoonterecht theorie ruimte liet slavernij konden slaafgemaakten republiek veilig heenkomen zochten principe vrijheid terugkrijgen staten generaal probeerden ontsnappingsroute af snijden enkeling slaagde nederlands grond gebied eigen vrijheid herwinnen uiteindelijk verordonneerden staten generaal daarom per decreet slaafgemaakten grondgebied republiek bevonden direct vrijheid verkregen hen vrijlaten volgens decreet namelijk inbreuk eigendomsrecht slavenhouders daarmee afbreuk aangeboore dadelyke vryheid ingeseetenen deeser republicq vaderlandsche vryheid kortom toepassing slaafgemaakten koloniën betekende ten eerste weinige opties ontsnap pen slavernij effectief staten generaal afgesloten,0.3727504848675025,0.3562669552311022,0.3045350131394712,0.3727504848675025,Colonialism,0.016483529636400318
