filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.350.txt,97524c54:00001,6,"◼ ◼◼  Naar de ‘Nieuwe Wereld’
Over de slavernij op Vlaamse plantages op de Atlantische eilanden hebben 
we doorgaans weinig informatie. Dat is niet het geval voor de suiker­
plantage van Erasmus Schetz, een in Antwerpen gebaseerde koopman-­
financier, op São Vicente, een kusteiland in het huidige Brazilië. Erasmus 
Schetz kocht deze plantage rond 1540. Een uitgebreide maar helaas ano­
nieme brief over de stand van zaken op de plantage in 1548 en een reeks 
andere documenten maken een inkijk in de plantage mogelijk.5 Volgens 
de brief zijn er 130 slaafgemaakte mannen en vrouwen aanwezig op de 
plantage. Deze Antwerpse handelaar handelde dus niet alleen in suiker uit 
Brazilië, maar deed ook zelf aan kolonisatie en slavernij. De arbeiders op 
de plantage bestonden uit een meerderheid aan lokale slaafgemaakten en",nieuwe wereld slavernij vlaamse plantages atlantische eilanden doorgaans informatie geval suiker plantage erasmus schetz antwerpen gebaseerde koopman financier são vicente kusteiland huidige brazilië erasmus schetz kocht plantage rond uitgebreide helaas ano nieme brief stand zaken plantage reeks documenten maken inkijk plantage mogelijk volgens brief slaafgemaakte mannen vrouwen aanwezig plantage antwerpse handelaar handelde alleen suiker brazilië deed kolonisatie slavernij arbeiders plantage bestonden meerderheid lokale slaafgemaakten,0.3784018743451784,0.5679656257217655,0.2354479652333151,0.5679656257217655,Historical slavery,0.18956375137658704
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.351.txt,b5aa3cf9:00000,10,"— 351 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
een minderheid van zwarten. Pas 
in de tweede helft van de zestiende 
eeuw zouden zwarte slaafgemaakten 
de oorspronkelijke bevolking van 
Brazilië gaan vervangen als arbeids­
krachten. Erasmus Schetz was niet alleen 
actief in de suikerproductie en 
­-handel. Reeds in de jaren 1530 en 
1540 had hij een industrieel complex 
voor de productie van messing uit­
gebouwd in de Nederlanden en het 
­Heilige Roomse Rijk. Uit deze koper­
legering werden de zogenaamde 
manillas – een ruil­middel in de vorm 
van koperen en messing armbanden 
– gemaakt die in trek waren in West-­
Afrika. Met de hoef­ijzervormige manillas kochten de ­Portugezen para­
dijskorrels, ivoor en slaafgemaakten. Prijzen voor slaaf­gemaakten werden 
zelfs uitgedrukt in aantallen manillas. Erasmus Schetz leverde die manil­
las aan de Portugese kroon via Antwerpen. Het industriële en commercië­
le imperium van Schetz, gestoeld op slaven­handel en slavenarbeid, nam 
zo de vorm aan van de typische driehoekshandel tussen Europa, Afrika 
en Amerika. Dus ook al legden de slavenschepen zelf niet aan in het 
­zestiende-eeuwse Antwerpen, de ­Schelde­stad was wel een van de kernen 
van waaruit de Atlantische slavenhandel gecoördineerd en gefinancierd 
werd.6 
Er waren ook handelaars uit de Zuidelijke Nederlanden die probeer­
den slaafgemaakten te exporteren zonder officiële licentie van de Spaanse 
overheid.",vroege vorming slavernij kolonialisme minderheid zwarten pas tweede helft zestiende eeuw zouden zwarte slaafgemaakten oorspronkelijke bevolking brazilië gaan vervangen arbeids krachten erasmus schetz alleen actief suikerproductie handel industrieel complex productie messing gebouwd nederlanden heilige roomse rijk koper legering werden zogenaamde manillas ruil middel vorm koperen messing armbanden gemaakt trek west afrika hoef ijzervormige manillas kochten portugezen para dijskorrels ivoor slaafgemaakten prijzen slaaf gemaakten werden zelfs uitgedrukt aantallen manillas erasmus schetz leverde manil las portugese kroon via antwerpen industriële commercië le imperium schetz gestoeld slaven handel slavenarbeid nam vorm typische driehoekshandel europa afrika amerika legden slavenschepen zestiende eeuwse antwerpen schelde stad kernen waaruit atlantische slavenhandel gecoördineerd gefinancierd handelaars zuidelijke nederlanden probeer den slaafgemaakten exporteren officiële licentie spaanse overheid,0.3653337750441166,0.48106210623689394,0.3055710080500335,0.48106210623689394,Historical slavery,0.11572833119277731
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.351.txt,b5aa3cf9:00001,5,"Het gros van de hier besproken casussen gaat over handel in en 
inzet van slaafgemaakten in de Atlantische ruimte. Er zijn echter indica­
ties dat er ook Lage Landers betrokken waren in de slavenhandel in het 
gebied van de Indische Oceaan. Bijvoorbeeld Jan Hendrik, een soldaat 
die in de troepen van Miguel López de Legazpi (de Spaanse gouverneur- 
generaal) meevocht in de belegering en verovering van Manila in 1570. Hij werd beloond met een encomienda op de Filippijnen – een systeem dat 
lokale gedwongen arbeiders aan het land bond en dat leidde tot slavernij, 
eerst in Latijns-Amerika en later dus ook op de Filippijnen. Manilla uit Benin.",gros besproken casussen gaat handel inzet slaafgemaakten atlantische ruimte echter indica ties lage landers betrokken slavenhandel gebied indische oceaan bijvoorbeeld jan hendrik soldaat troepen miguel lópez legazpi spaanse gouverneur generaal meevocht belegering verovering manila beloond encomienda filippijnen systeem lokale gedwongen arbeiders land bond leidde slavernij eerst latijns amerika later filippijnen manilla benin,0.3488131169203101,0.44935992768894206,0.2825640665843317,0.44935992768894206,Historical slavery,0.10054681076863198
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.352.txt,e097b84b:00000,10,"— 352 —
— STAAT EN SLAVERNIJ —
◼ ◼◼  Slaafgemaakten in zestiende-eeuws Antwerpen
De betrokkenheid van de Nederlanden in de vroege slavernij was ook 
terug te zien in het centrum van de handel: Antwerpen. Sinds de negen­
tiende eeuw hebben historici naar sporen van Afrikanen en slaafgemaak­
ten in de zestiende-eeuwse Nederlanden en Antwerpen gezocht. Vaak 
wordt vermeld dat in Antwerpen, na Lissabon, de grootste groep uit Afrika 
afkomstige personen leefde. Dat is zeker overdreven. In de Portugese 
archieven en beeldcultuur uit die periode zijn veel meer sporen te vinden 
van deze bevolkingsgroep dan in de bronnen voor de Zuidelijke Neder­
landen. Toch waren er ook in Antwerpen wel degelijk zwarte mensen 
­aanwezig, onder wie ook slaafgemaakten. Het contrast tussen het verbod op slavernij in de Nederlanden en de 
aanwezigheid van personen uit Afrika, al dan niet slaafgemaakt, is een 
klassieker in de historiografie. In 1582 stelde het Antwerpse gewoonte­
recht onder titel xxxvi immers dat alle mensen in Antwerpen vrij zouden 
zijn en dat iedereen die als slaafgemaakte werd gehouden zich hiertegen 
mocht beroepen. Desondanks leveren de Antwerpse archieven interessan­
te gevallen op over de aanwezigheid van (al dan niet) zwarte slaafgemaak­
ten in zestiende-eeuws Antwerpen. Zo laat de Portugese koopman George 
de Sulco Lobo in 1516 publiek afroepen dat de twee verdwenen “moren 
alnoch nyet kersten wesende cleedt in scippers cleederen” (moren die geen 
christen zijn en als schippers gekleed gaan) gezocht moeten worden en 
terug aan hun eigenaar bezorgd moeten worden.7 Dat hier expliciet ver­
meld wordt dat de twee geen christenen zijn, heeft te maken met het feit 
dat christenen niet tot slaaf gemaakt konden worden in de Nederlanden.",staat slavernij slaafgemaakten zestiende eeuws antwerpen betrokkenheid nederlanden vroege slavernij terug zien centrum handel antwerpen negen tiende eeuw historici sporen afrikanen slaafgemaak ten zestiende eeuwse nederlanden antwerpen gezocht vaak vermeld antwerpen lissabon grootste afrika afkomstige personen leefde zeker overdreven portugese archieven beeldcultuur periode sporen vinden bevolkingsgroep bronnen zuidelijke neder landen antwerpen degelijk zwarte mensen aanwezig slaafgemaakten contrast verbod slavernij nederlanden aanwezigheid personen afrika slaafgemaakt klassieker historiografie stelde antwerpse gewoonte recht titel xxxvi immers mensen antwerpen vrij zouden iedereen slaafgemaakte gehouden hiertegen mocht beroepen desondanks leveren antwerpse archieven interessan gevallen aanwezigheid zwarte slaafgemaak ten zestiende eeuws antwerpen laat portugese koopman george sulco lobo publiek afroepen twee verdwenen moren alnoch nyet kersten wesende cleedt scippers cleederen moren christen schippers gekleed gaan gezocht moeten terug eigenaar bezorgd moeten expliciet ver meld twee christenen maken feit christenen slaaf gemaakt konden nederlanden,0.39476105914771326,0.5224344345102513,0.3366281869812867,0.5224344345102513,Historical slavery,0.12767337536253803
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.352.txt,e097b84b:00001,4,"In 1552 beriep Bertelmeeus, een slaafgemaakte zwarte man die eigen­
dom was van de in Spanje wonende Pedro de Melgosa, zich op het Bra­
bantse vrijheidsprivilege – het latere artikel xxxvi in het Antwerpse 
gewoonterecht was hiervan een bevestiging – en wilde vrij zijn.8 Bertel­
meeus was met Paulo de Melgosa, een familielid van de eigenaar van Ber­
telmeeus, en zijn goederen naar Antwerpen meegereisd. De Antwerpse 
schepenen beslisten dat Bertelmeeus terug naar zijn meester in Spanje 
gebracht moest worden maar dat hij wel behoorlijk behandeld moest wor­
den. Paulo de Melgosa moest hiervoor een grote borgsom betalen. Indien 
Bertelmeeus zou terugkeren naar de Nederlanden, zou hij meteen vrij 
zijn.9 Het lijkt erop dat de stadsmagistraat deze kwestie liever zo snel 
mogelijk wilde oplossen.",beriep bertelmeeus slaafgemaakte zwarte man eigen dom spanje wonende pedro melgosa bra bantse vrijheidsprivilege latere artikel xxxvi antwerpse gewoonterecht hiervan bevestiging wilde vrij bertel meeus paulo melgosa familielid eigenaar ber telmeeus goederen antwerpen meegereisd antwerpse schepenen beslisten bertelmeeus terug meester spanje gebracht moest behoorlijk behandeld moest wor den paulo melgosa moest hiervoor grote borgsom betalen indien bertelmeeus terugkeren nederlanden meteen vrij lijkt erop stadsmagistraat kwestie liever snel mogelijk wilde oplossen,0.26890379595490943,0.3927749252061454,0.24885526787932966,0.3927749252061454,Historical slavery,0.12387112925123595
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.353.txt,6a54d586:00000,8,"— 353 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
We kunnen uit deze voorbeelden concluderen dat slaafgemaakten met 
hun meesters meereisden naar de Nederlanden. Van Katherina, meid (of 
slaafgemaakte?) van João Brandão, de factor van de Portugese koning, is 
in 1521 door de Duitse kunstschilder Albrecht Dürer zelfs een portret 
bewaard. Dürer noemt haar Mohrin of Moorse in zijn dagboek.10 Dus, 
­hoewel in de Nederlandse historiografie vaak wordt verwezen naar de 
­Antwerpse wetgeving om aan te geven dat slavernij niet voorkwam in de 
zestiende-eeuwse Nederlanden, stellen de voorgaande gevallen dat beeld 
toch sterk bij. We vinden in Antwerpen ook heel wat geregistreerde vrijlatingen. In 1599 
bevestigt de Antwerpse koopman Adrien Wannemaquer de vrijheid van 
Jehan Maria, ‘noir’ uit Ubohala in het koninkrijk van Angola en ongeveer 
twintig jaar oud. Een Engelse koopman had Jehan Maria in 1590 in Zee­
land aan Wannemaquer gegeven. De elfjarige Jehan Maria was samen 
met andere ‘noirs’ gevangengenomen door Engelse schepen (waar is niet 
bekend) en aan boord door een priester gedoopt. Dit doopsel werd in 
Katherina door Albrecht Dürer  
geportretteerd in 1521.",vroege vorming slavernij kolonialisme voorbeelden concluderen slaafgemaakten meesters meereisden nederlanden katherina meid slaafgemaakte joão brandão factor portugese koning duitse kunstschilder albrecht dürer zelfs portret bewaard dürer noemt mohrin moorse dagboek hoewel nederlandse historiografie vaak verwezen antwerpse wetgeving geven slavernij voorkwam zestiende eeuwse nederlanden stellen voorgaande gevallen beeld sterk vinden antwerpen heel geregistreerde vrijlatingen bevestigt antwerpse koopman adrien wannemaquer vrijheid jehan maria noir ubohala koninkrijk angola ongeveer twintig oud engelse koopman jehan maria zee land wannemaquer elfjarige jehan maria samen noirs gevangengenomen engelse schepen waar bekend boord priester gedoopt doopsel katherina albrecht dürer geportretteerd,0.4294024763076833,0.5031312663761933,0.4085550457886591,0.5031312663761933,Historical slavery,0.07372879006851002
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.355.txt,9d7911ad:00001,8,"Hoe belang­
rijk waren deze netwerken voor het begin van de Noord-Nederlandse 
­slavenhandel? Willem Usselincx, in 1567 geboren te Antwerpen, was een van de stich­
ters van de wic. Reeds in 1600 maakte hij plannen voor de Nederlandse 
kolonisatie van delen van Midden- en Zuid-Amerika die onder Spaanse 
en Portugese controle vielen. Usselincx had landbouwkoloniën voor ogen, 
waarin gedoopten uit de oorspronkelijke bevolking en Europese immi­
granten zouden kunnen werken. Slavernij was volgens hem iets typisch 
Iberisch en rooms-katholieks maar hij keurde de praktijk verre van af, 
­hoewel deze volgens hem niet erg rendabel zou zijn. Over slaafgemaakten 
schreef Usselincx dat zij alleen hard zouden werken onder dreiging van 
fysiek geweld. Volgens hem zou een man uit de Republiek meer werk 
­produceren dan drie zwarten. Maar de wic sloeg zijn advies in de wind",belang rijk netwerken begin noord nederlandse slavenhandel willem usselincx geboren antwerpen stich ters wic maakte plannen nederlandse kolonisatie midden zuid amerika spaanse portugese controle vielen usselincx landbouwkoloniën ogen waarin gedoopten oorspronkelijke bevolking europese immi granten zouden werken slavernij volgens typisch iberisch rooms katholieks keurde praktijk verre af hoewel volgens erg rendabel slaafgemaakten schreef usselincx alleen hard zouden werken dreiging fysiek geweld volgens man republiek werk produceren drie zwarten wic sloeg advies wind,0.2642397833191214,0.3622658501984207,0.29774316087257974,0.3622658501984207,Historical slavery,0.06452268932584099
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.356.txt,00d2af49:00000,10,"— 356 —
— STAAT EN SLAVERNIJ —
en werd al snel een belangrijke speler in de trans-Atlantische slavenhandel 
en -arbeid. Ook Balthazar de Moucheron en zijn neef Cornelis, die bij voorcom­
pagnieën en de voc zelf betrokken waren, waren actief in de handel in 
slaafgemaakten in West-Afrika. En de slavenhandelaar Ximenez liet zich 
in het begin van de jaren 1590 vertegenwoordigen door Cornelis Pietersz 
Hooft. Nog een andere Antwerpenaar, Gaspar de Mere, trok in 1598 naar 
Pernambuco en werd eigenaar van de suikerrietplantage nabij de kaap 
Santo Agostinho. De Mere zou cruciale en strategische informatie gegeven 
hebben die tot de oprichting van de wic leidde. Helaas voor De Mere zou­
den de Hollanders zijn plantage innemen nadat zij in 1630 Pernambuco 
veroverden. ◼ ◼◼  Voer voor meer onderzoek en debat
De Zuid-Nederlanders die betrokken waren bij de handel in slaafgemaak­
ten deden dit via de Portugese en Spaanse koloniale systemen, waar ze al 
eerder commerciële contacten mee hadden en zeker vanaf de zeer korte 
Castiliaanse regeerperiode van Filips De Schone ook geopolitiek toegang 
toe hadden. Over deze systemen hadden ze nauwelijks zelf controle en 
ze konden er ook voor kiezen om in de marge daarvan te opereren. Er 
moet echter nog heel wat onderzoek gebeuren om een duidelijker beeld 
te ­krijgen van de betrokkenheid van de Zuidelijke Nederlanden in de 
­s­lavernijgeschiedenis van de vijftiende en zestiende eeuw. Die is niet 
­evident omdat het officiële koloniale systeem van de Spaanse en Portugese 
kroon, dat de bronnen genereerde, vaak door handelaars omzeild werd.",staat slavernij snel belangrijke speler trans atlantische slavenhandel arbeid balthazar moucheron neef cornelis voorcom pagnieën voc betrokken actief handel slaafgemaakten west afrika slavenhandelaar ximenez liet begin vertegenwoordigen cornelis pietersz hooft antwerpenaar gaspar mere trok pernambuco eigenaar suikerrietplantage nabij kaap santo agostinho mere cruciale strategische informatie oprichting wic leidde helaas mere den hollanders plantage innemen nadat pernambuco veroverden voer debat zuid nederlanders betrokken handel slaafgemaak ten deden via portugese spaanse koloniale systemen waar eerder commerciële contacten mee hadden zeker vanaf zeer korte castiliaanse regeerperiode filips schone geopolitiek toegang toe hadden systemen hadden nauwelijks controle konden kiezen marge daarvan opereren echter heel gebeuren duidelijker beeld krijgen betrokkenheid zuidelijke nederlanden lavernijgeschiedenis vijftiende zestiende eeuw evident officiële koloniale systeem spaanse portugese kroon bronnen genereerde vaak handelaars omzeild,0.3569647355907426,0.4369058020438886,0.2563133296809949,0.4369058020438886,Historical slavery,0.07994106645314603
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.356.txt,00d2af49:00001,8,"Het is ook niet altijd evident om de in het Portugees en Spaans 
­omgezette Nederlandse namen te herkennen. Een samenwerking tussen 
Belgische, Nederlandse, Spaanse en Portugese historici is hiervoor nodig. Wie weet komen er zo nog narratieven van de slaafgemaakten zelf boven 
water want deze ontbreken nu. Verder onderzoek moet uitwijzen hoe 
representatief of uitzonderlijk deze casussen dan wel waren. Brugge en later Antwerpen fungeerden als spil in een complexe en 
­globaliserende commodity chain en financieel netwerk. Deze vroege slaver­
nijgeschiedenis toont ook dat grote compagnieën zoals de voc en de wic 
geen absolute vereisten zijn voor het mogelijk maken van handel in 
­slaafgemaakten. Het kan eveneens gaan om kleine expedities, kleinere 
plantages, binnen of buiten het officiële koloniale systeem. Het is wel 
veel moeilijker om zonder compagnie-archieven deze geschiedenis te",evident portugees spaans omgezette nederlandse namen herkennen samenwerking belgische nederlandse spaanse portugese historici hiervoor nodig weet komen narratieven slaafgemaakten water ontbreken verder uitwijzen representatief uitzonderlijk casussen brugge later antwerpen fungeerden spil complexe globaliserende commodity chain financieel netwerk vroege slaver nijgeschiedenis toont grote compagnieën voc wic absolute vereisten mogelijk maken handel slaafgemaakten eveneens gaan kleine expedities kleinere plantages officiële koloniale systeem moeilijker compagnie archieven geschiedenis,0.41942201103885945,0.4837263817189774,0.321601417777298,0.4837263817189774,Historical slavery,0.06430437068011796
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.357.txt,ca939c3f:00000,10,"— 357 —
— VROEGE VORMING VAN SLAVERNIJ EN KOLONIALISME —
bestuderen maar archieven van Iberische rechtbanken en overheden en 
zelfs de inquisitie kunnen informatie opleveren over slaafgemaakten in 
het bezit van Zuid-Nederlanders. Een piste die zeker nog verder geëxploreerd moet worden, is die van 
de exploderende boekproductie in de zestiende-eeuwse Nederlanden. ­Talloze reisverhalen en etnografische studies avant-la-lettre rolden hier 
van de pers. Deze boeken kunnen ons iets vertellen over de beeldvorming 
over andere bevolkingsgroepen en zijn een goede bron om processen van 
racialisering en superioriteitsdenken te achterhalen, processen die zeker 
bijgedragen moeten hebben aan de tolerantie in verband met de handel 
in slaafgemaakten. ◼ ◼◼  Tot slot
Dit hoofdstuk leert ons dat reeds voor de Nederlandse Opstand (1568-1648) 
er een duidelijke betrokkenheid is van hoge edellieden, kooplieden en 
ondernemers uit de Nederlanden bij slavernij en slavenhandel. Het toont 
dat de Zuidelijke Nederlanden onderdeel waren van een erg extractief 
gecommercialiseerd systeem waarin onvrije arbeid uitgebuit werd. De 
Reformatie, de katholieke vervolging daarvan en de Opstand en oorlog 
die daaruit voortspruitte zette de migratie van heel wat handelaars­
families naar de Republiek in gang. De Nederlandse geschiedenis van 
­slavernij reikt dus veel dieper in de tijd terug via de Zuidelijke Neder­
landen. Naar het doorgeven van netwerken en kennis over de slavenhandel van 
de Zuidelijke naar de Noordelijke Nederlanden kan nog heel wat onder­
zoek gedaan worden. De handel en het bezit van slaafgemaakten lijkt de 
normaalste zaak ter wereld te zijn geweest in de vijftiende- en zestien­
de-eeuwse koopliedenmilieus.",vroege vorming slavernij kolonialisme bestuderen archieven iberische rechtbanken overheden zelfs inquisitie informatie opleveren slaafgemaakten bezit zuid nederlanders piste zeker verder geëxploreerd exploderende boekproductie zestiende eeuwse nederlanden talloze reisverhalen etnografische studies avant la lettre rolden pers boeken vertellen beeldvorming bevolkingsgroepen goede bron processen racialisering superioriteitsdenken achterhalen processen zeker bijgedragen moeten tolerantie verband handel slaafgemaakten slot hoofdstuk leert nederlandse opstand duidelijke betrokkenheid hoge edellieden kooplieden ondernemers nederlanden slavernij slavenhandel toont zuidelijke nederlanden erg extractief gecommercialiseerd systeem waarin onvrije arbeid uitgebuit reformatie katholieke vervolging daarvan opstand oorlog daaruit voortspruitte zette migratie heel handelaars families republiek gang nederlandse geschiedenis slavernij reikt dieper tijd terug via zuidelijke neder landen doorgeven netwerken kennis slavenhandel zuidelijke noordelijke nederlanden heel zoek gedaan handel bezit slaafgemaakten lijkt normaalste zaak ter wereld vijftiende zestien eeuwse koopliedenmilieus,0.3497978239853055,0.4655479979024559,0.359903941565844,0.4655479979024559,Historical slavery,0.10564405633661189
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.357.txt,ca939c3f:00001,5,"Zien we hier een duidelijk patroon van 
winstbejag en een totaal gebrek aan scrupules? Veel moeilijker is om in te 
schatten hoe mensen uit de Lage Landen die niet in deze mensenhandel 
actief waren naar slavernij keken. Wat was hun reactie wanneer ze de door 
Dürer vereeuwigde Katherina in de straat tegenkwamen? Achteraf beschouwd lijkt het gebeurde onvermijdelijk. En toch… 
Wat als Bartolomé de las Casas niet zou hebben gepleit bij Karel v en zijn 
‘Vlaamse’ entourage om de ‘indianen’ te sparen en hen te vervangen door 
zwarte, Afrikaanse slaafgemaakten, maar de praktijk van slavernij univer­
seel in twijfel had getrokken?",zien duidelijk patroon winstbejag gebrek scrupules moeilijker schatten mensen lage landen mensenhandel actief slavernij keken reactie wanneer dürer vereeuwigde katherina straat tegenkwamen achteraf beschouwd lijkt gebeurde onvermijdelijk bartolomé las casas gepleit karel v vlaamse entourage indianen sparen hen vervangen zwarte afrikaanse slaafgemaakten praktijk slavernij univer seel twijfel getrokken,0.26589431688554294,0.4223207901055667,0.2937212915746111,0.4223207901055667,Historical slavery,0.12859949853095565
C:\Users\Home\policy-analysis\Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.360.txt,1fd5f1ca:00000,10,"— 360 —
— STAAT EN SLAVERNIJ —
Maar uit het feit dat enkele tientallen het verzoekschrift in 1650 onder­
tekenden, blijkt dat er elf jaar later veel draagvlak was voor handel in 
slaafgemaakte Afrikanen onder aandeelhouders van de wic. Het ver­
zoekschrift werd namelijk gecirculeerd en ondertekend in onder andere 
Den Haag, Zeeland, Leiden en Dordrecht om mensen op verschillende 
plekken de kans te geven steun te betuigen. Onder de ondertekenaars 
waren vrouwen, mannen, een burgemeester, een militair-solliciteur, 
kunstschilders, schrijvers, en personen die onbekend voor de geschiede­
nisboeken zijn gebleven. Hun uiteenlopende achtergronden tonen aan 
dat de particuliere belangen in de slavenhandel zeer divers waren. Vanaf 
de zeventiende eeuw komt het voor dat indieners van verzoekschriften 
handtekeningenacties organiseren, en vanaf de achttiende eeuw neemt 
dat verschijnsel steeds grotere ­vormen: er zijn verzoekschriften terugge­
vonden met honderden, en later zelfs duizenden, handtekeningen.1 Die 
handtekeningenacties brachten mensen van verschillende klasse, gender, 
etniciteit, religie, en geografie bij elkaar en verbreedden voor groepen 
buiten de politieke elite de mogelijkheden om invloed op de politiek uit 
te oefenen. Uit onderzoek blijkt dat in de Republiek de verschillende bestuurs­
organen zeer ontvankelijk waren voor verzoekschriften: circa veertig 
­procent van de verzoekschriften in Amsterdam leidde direct tot nieuwe 
wetgeving. Het was voor vrijwel iedereen mogelijk om met behulp van 
verzoekschriften invloed uit te oefenen. Het was dus niet noodzakelijk 
om poorter (ingezetene met rechten en plichten) van een stad, burger van 
de Republiek of lid van een gilde te zijn. Het kwam bovendien voor dat 
kooplieden een verzoekschrift indienden uit naam van bijvoorbeeld 
‘vrienden uit Engeland’. Behalve het indienen van verzoekschriften, waren er twee andere 
belangrijke strategieën om particuliere belangen te behartigen.",staat slavernij feit enkele tientallen verzoekschrift tekenden blijkt elf later draagvlak handel slaafgemaakte afrikanen aandeelhouders wic ver zoekschrift namelijk gecirculeerd ondertekend den haag zeeland leiden dordrecht mensen verschillende plekken kans geven steun betuigen ondertekenaars vrouwen mannen burgemeester militair solliciteur kunstschilders schrijvers personen onbekend geschiede nisboeken gebleven uiteenlopende achtergronden tonen particuliere belangen slavenhandel zeer divers vanaf zeventiende eeuw komt indieners verzoekschriften handtekeningenacties organiseren vanaf achttiende eeuw neemt verschijnsel steeds grotere vormen verzoekschriften terugge vonden honderden later zelfs duizenden handtekeningen handtekeningenacties brachten mensen verschillende klasse gender etniciteit religie geografie elkaar verbreedden groepen politieke elite mogelijkheden invloed politiek oefenen blijkt republiek verschillende bestuurs organen zeer ontvankelijk verzoekschriften circa veertig procent verzoekschriften amsterdam leidde direct nieuwe wetgeving vrijwel iedereen mogelijk behulp verzoekschriften invloed oefenen noodzakelijk poorter ingezetene rechten plichten stad burger republiek lid gilde kwam bovendien kooplieden verzoekschrift indienden naam bijvoorbeeld vrienden engeland behalve indienen verzoekschriften twee belangrijke strategieën particuliere belangen behartigen,0.3160612044795175,0.417391514490937,0.32229804070585344,0.417391514490937,Historical slavery,0.09509347378508354
