filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin,confidence_level
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.182.txt,001b697d:00000,5,"— 182 —
— STAAT EN SLAVERNIJ —
Al in 1860 waarschuwde Multatuli dat de transitie naar het vrije 
­bedrijfs­leven de werkende bevolking niet ten goede zou komen. Die 
­waarschuwing bleek dertig jaar later juist te zijn geweest. De landarme 
en landloze klassen werden tot zwerfarbeid veroordeeld. Het leidde tot 
een door bestaansnood gedwongen reservoir van werkvolk dat vanaf de 
tweede helft van de negentiende eeuw als contractarbeiders verscheept 
werd naar nieuwe plantages aan Sumatra’s oostkust en nog veel verder 
weg in bijvoorbeeld Suriname.8
Op de plantages of in mijnbouw buiten Java werden deze arbeiders 
aan strafrechtelijke (poenale) sancties onderworpen die tot bijna het einde 
van de koloniale overheersing in Nederlands-Indië in stand zijn gebleven.9 
De extreem zware bestraffing – die vaak geketend werd uitgevoerd en 
werd ­gegeven voor zelfs zeer lichte vergrijpen – werd niet alleen door 
werkbazen opgelegd maar ook door koloniale ambtenaren die ‘koelies’ tot 
gevangenisstraf veroordeelden voor hun tekortschietende arbeidsprestatie 
of blijken van verzet tegen wrede koeionering. Met deze voortzetting 
van onvrije tewerkstelling, ondanks de afschaffing van de slavernij, vol­
deed de ­koloniale overheid aan de wens van westerse, meestal Nederlandse 
Vrouwen die koffie oogsten op Sumatra voor de Deli Maatschappij,  
een Nederlands bedrijf dat tabak, thee, koffie en rubber liet verbouwen  
en verhandelde.",staat slavernij waarschuwde multatuli transitie vrije bedrijfs leven werkende bevolking ten goede komen waarschuwing bleek dertig later juist landarme landloze klassen werden zwerfarbeid veroordeeld leidde bestaansnood gedwongen reservoir werkvolk vanaf tweede helft negentiende eeuw contractarbeiders verscheept nieuwe plantages sumatra oostkust verder weg bijvoorbeeld suriname plantages mijnbouw java werden arbeiders strafrechtelijke poenale sancties onderworpen bijna einde koloniale overheersing nederlands indië stand gebleven extreem zware bestraffing vaak geketend uitgevoerd gegeven zelfs zeer lichte vergrijpen alleen werkbazen opgelegd koloniale ambtenaren koelies gevangenisstraf veroordeelden tekortschietende arbeidsprestatie blijken verzet wrede koeionering voortzetting onvrije tewerkstelling ondanks afschaffing slavernij vol deed koloniale overheid wens westerse meestal nederlandse vrouwen koffie oogsten sumatra deli maatschappij nederlands bedrijf tabak thee koffie rubber liet verbouwen verhandelde,0.3390095730592003,0.40023251442044333,0.26999530451529563,0.40023251442044333,Historical slavery,0.06122294136124301,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.183.txt,fbfa3d7f:00000,5,"— 183 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
ondernemers om de benodigde arbeidskrachten in mateloze uitbuiting en 
onderdrukking op te sluiten. Het was een onvrijheid die met racistische 
en valse argumenten over de lokale ‘landaard’ werd gerechtvaardigd. Zo ontnam het imperialisme in haar hoogtijdagen de overheerste 
­volken meer dan alleen het zicht op hun eigen verleden. Het politieke 
­economische regime dat het imperialisme implementeerde ontzegde deze 
samenlevingen de vrijheid om zelf de route naar de toekomst te bepalen. De zoektocht naar maatschappelijke en humane vooruitgang is voor deze 
meerderheid van de mensheid voortijdig gestrand.",slavernij afschaffingen doorwerkingen ondernemers benodigde arbeidskrachten mateloze uitbuiting onderdrukking sluiten onvrijheid racistische valse argumenten lokale landaard gerechtvaardigd ontnam imperialisme hoogtijdagen overheerste volken alleen zicht eigen verleden politieke economische regime imperialisme implementeerde ontzegde samenlevingen vrijheid route toekomst bepalen zoektocht maatschappelijke humane vooruitgang meerderheid mensheid voortijdig gestrand,0.36851507863901617,0.4502970503146907,0.39452974820992703,0.4502970503146907,Historical slavery,0.05576730210476366,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.184.txt,200e4c2d:00000,10,"— 184 —
Anne-Marieke van Schaik
Belast koloniaal verleden 
In het Belasting & Douane Museum in Rotterdam staat een houten beeldje van 
een Javaanse ambtenaar. Zijn uiterlijk weerspiegelt zijn ambivalente positie in 
dienst van het Nederlandse gouvernement. De man draagt Europese kleren, een 
horlogeketting en aktentas, gecombineerd met een sarong, slippers en de iket, 
het traditionele hoofddeksel. De Nederlandse kolonisator maakte voor het 
uitvoerend bestuursapparaat in Nederlands-Indië zo veel mogelijk gebruik van 
lokale ambtenaren en handelaren. Indonesiërs die meewerkten aan het koloniale 
bestuur kregen westerse scholing, een salaris en meer aanzien in de koloniale 
standenmaatschappij. Zij waren onderdeel gemaakt van het koloniale bestuur, 
maar hadden geen macht om de koloniale structuur van binnenuit te 
veranderen. Het verdeel- en heersprincipe was succesvol: zonder de inzet van 
lokale belastingambtenaren was het Nederland nooit gelukt het enorme gebied 
zo efficiënt te besturen. Zowel in de Indonesische archipel als in de Cariben werden belastingambtenaren 
aangesteld om hoofdgeld, belastingen op verkoop van roerende en onroerende 
goederen, grondbelasting, accijnzen, zegelbelastingen, loods-, haven- en 
ankergelden en in-, uit- en doorvoerrechten te innen. De optelling van alle 
geregistreerde belastingopbrengsten in Nederlands-Indië tussen 1848 en 1940 
bedraagt 25 836 314 430 gulden.1 En dan is de periode daarvoor niet eens 
meegeteld. De namen, tarieven en vrijstellingen waren per eiland en ook in Suriname 
verschillend.",anne marieke schaik belast koloniaal verleden belasting douane museum rotterdam staat houten beeldje javaanse ambtenaar uiterlijk weerspiegelt ambivalente positie dienst nederlandse gouvernement man draagt europese kleren horlogeketting aktentas gecombineerd sarong slippers iket traditionele hoofddeksel nederlandse kolonisator maakte uitvoerend bestuursapparaat nederlands indië mogelijk gebruik lokale ambtenaren handelaren indonesiërs meewerkten koloniale bestuur kregen westerse scholing salaris aanzien koloniale standenmaatschappij onderdeel gemaakt koloniale bestuur hadden macht koloniale structuur binnenuit veranderen verdeel heersprincipe succesvol inzet lokale belastingambtenaren nederland nooit gelukt enorme gebied efficiënt besturen zowel indonesische archipel cariben werden belastingambtenaren aangesteld hoofdgeld belastingen verkoop roerende onroerende goederen grondbelasting accijnzen zegelbelastingen loods ankergelden doorvoerrechten innen optelling geregistreerde belastingopbrengsten nederlands indië bedraagt gulden periode daarvoor meegeteld namen tarieven vrijstellingen per eiland suriname verschillend,0.42695607885814413,0.3596219253525568,0.32410946238604527,0.42695607885814413,Colonialism,0.0673341535055873,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.190.txt,499859e2:00000,6,"— 190 —
— STAAT EN SLAVERNIJ —
In Suriname voltrokken zich weer geheel andere processen. Al in de 
­slavendepots in Afrika, onderweg op de slavenschepen en in de kolonie 
ontstond een contacttaal gebaseerd op West-Afrikaanse talen, Engels en 
Nederlands: het Sranantongo. Vooral in de achttiende eeuw speelden de 
klasse van de Joodse planters een belangrijke rol in de plantagesamen­
leving en werden naast het Nederlands zowel Portugees, Duits en Frans 
als in mindere mate Jiddisch gesproken. Het Nederlands was de taal 
van een minderheid van Hollandse planters en ook de taal van de Kerk 
en het recht, maar het contact met de slavenbevolking ging in het ‘Neger­
engelsch’, ofwel het Sranantongo zoals het vandaag genoemd wordt. Als 
in 1863 de slavernij formeel wordt afgeschaft en op dat moment al twee 
derde van alle plantages toebehoort aan mensen van gemengde afkomst, 
heeft dat ‘Negerengelsch’ zich ook genesteld in kringen van de elite. Maar 
Eerste uitgave van Ik en 
Bentiet uit 1976 van Tjalie 
Robinson, een van de 
zeldzame boeken geheel 
in het petjoh.",staat slavernij suriname voltrokken weer geheel processen slavendepots afrika onderweg slavenschepen kolonie ontstond contacttaal gebaseerd west afrikaanse talen engels nederlands sranantongo vooral achttiende eeuw speelden klasse joodse planters belangrijke rol plantagesamen leving werden nederlands zowel portugees duits frans mindere mate jiddisch gesproken nederlands taal minderheid hollandse planters taal kerk recht contact slavenbevolking ging neger engelsch ofwel sranantongo vandaag genoemd slavernij formeel afgeschaft moment twee derde plantages toebehoort mensen gemengde afkomst negerengelsch genesteld kringen elite eerste uitgave bentiet tjalie robinson zeldzame boeken geheel petjoh,0.39484285800502306,0.4239334523069221,0.3060586662274888,0.4239334523069221,Historical slavery,0.02909059430189903,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.191.txt,c819ae61:00001,4,"Dit betekent niet dat het Nederlands in al die voormalige kolo­
niën nog een belangrijke plaats inneemt; dat is enkel nog het geval in 
­Suriname. Het betekent dat de talen van al die landen bepaald zijn door 
de koloniale tijd, zowel in hun onderlinge verhoudingen – dominant of 
marginaal, officiële taal, contacttaal of groepstaal – als door processen van 
creolisering. In Indonesië is het Bahasa Indonesia de overkoepelende taal 
geworden met tal van erkende grote ‘groepstalen’ van soms tientallen mil­
joenen sprekers, zoals het Javaans. Het Nederlands speelt er geen enkele",betekent nederlands voormalige kolo niën belangrijke plaats inneemt enkel geval suriname betekent talen landen bepaald koloniale tijd zowel onderlinge verhoudingen dominant marginaal officiële taal contacttaal groepstaal processen creolisering indonesië bahasa indonesia overkoepelende taal geworden tal erkende grote groepstalen soms tientallen mil joenen sprekers javaans nederlands speelt enkele,0.440271249399176,0.23548726486079205,0.3149341840880364,0.440271249399176,Colonialism,0.12533706531113958,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.193.txt,b1f3fb3f:00000,10,"— 193 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
In Suriname is het Nederlands nog altijd de enige officiële taal, zij het dat 
er een variant gesproken wordt met een geheel eigen woordenschat, klank 
en vaak ook zinsbouw: het Surinaams-Nederlands. Het Sranantongo fun­
geert als lingua franca voor alle bevolkingsgroepen, het Sarnámi is de taal 
van de grootste bevolkingsgroep: de Hindostanen, de nakomelingen van 
Brits-Indische contractarbeiders. De geschreven variant van het Sarnámi 
kwam pas tot bloei in de Nederlandse diaspora na de Surinaamse onafhan­
kelijkheid in 1975, namelijk in Den Haag, het Bollywood aan de Noordzee. Suriname kent daarnaast nog tal van andere talen. De marrons (nakome­
lingen van mensen die de plantages waren ontvlucht) worden nu opge­
deeld in ongeveer zes stammen, waarvan er vijf een eigen marrontaal 
hebben, terwijl er één zich bedient van het Sranantongo. Daarnaast bestaat er buiten het demografische waterhoofd van Parama­
ribo nog een heel palet aan talen van de oorspronkelijke bewoners: talen 
als het Karaïbs, het Trio en het Wayana die ver van de hoofdstad een leven 
­blijven leiden. Verder zijn er nog het Surinaams-Javaans, twee varianten 
van het Chinees en sinds enkele decennia hebben tientallen Braziliaanse 
goudzoekers ook het Portugees aan het palet toegevoegd. De groepstalen 
die het dichtst bij de hoofdstad Paramaribo gebruikt worden, hebben het 
meest te lijden onder processen van urbanisatie en mondialisering, 
zoals het Arowaks en het Javaans: jongeren hebben die al ingeruild voor 
Nederlands, Sranantongo en Engels. Nu de marrons bij elke volkstelling 
gegroeid blijken te zijn en al de op een na grootste bevolkingsgroep vor­
men, is het de vraag of de status van marrontalen als het Ndyuka en Sara­
makaans in die inhaalspurt zal meekomen. Het recent uitgekomen Album 
van de Caraïbische poëzie (2022) over Suriname en de Nederlands-Caribische 
eilanden laat zien hoe veelzijdig de literatuur is die uit die meertaligheid 
voortkomt.",slavernij afschaffingen doorwerkingen suriname nederlands enige officiële taal variant gesproken geheel eigen woordenschat klank vaak zinsbouw surinaams nederlands sranantongo fun geert lingua franca bevolkingsgroepen sarnámi taal grootste bevolkingsgroep hindostanen nakomelingen brits indische contractarbeiders geschreven variant sarnámi kwam pas bloei nederlandse diaspora surinaamse onafhan kelijkheid namelijk den haag bollywood noordzee suriname kent daarnaast tal talen marrons nakome lingen mensen plantages ontvlucht opge deeld ongeveer zes stammen waarvan vijf eigen marrontaal terwijl één bedient sranantongo daarnaast bestaat demografische waterhoofd parama ribo heel palet talen oorspronkelijke bewoners talen karaïbs trio wayana ver hoofdstad leven blijven leiden verder surinaams javaans twee varianten chinees enkele decennia tientallen braziliaanse goudzoekers portugees palet toegevoegd groepstalen dichtst hoofdstad paramaribo gebruikt meest lijden processen urbanisatie mondialisering arowaks javaans jongeren ingeruild nederlands sranantongo engels marrons elke volkstelling gegroeid blijken grootste bevolkingsgroep vor vraag status marrontalen ndyuka sara makaans inhaalspurt meekomen recent uitgekomen album caraïbische poëzie suriname nederlands caribische eilanden laat zien veelzijdig literatuur meertaligheid voortkomt,0.4110031209370779,0.44071073227872926,0.35219419724988527,0.44071073227872926,Historical slavery,0.02970761134165134,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.196.txt,3c5c530b:00000,10,"— 196 —
— STAAT EN SLAVERNIJ —
de  koloniale en postkoloniale culturen, literaturen en geschiedenis, 
­afgezet tegen bijvoorbeeld het enorme aantal leerstoelen Black Studies aan 
Amerikaanse universiteiten. Aan de Noordzee staat het postkoloniaal 
lezen van de ­literaturen van de voormalige koloniën nog in de kinder­
schoenen. Drie terreinen die grotendeels onderbelicht zijn gebleven 
en een bijzondere ­stimulans verdienen zijn:
1. Processen van culturele marginalisatie en inclusie van gekolo­
niseerde bevolkingsgroepen; daarbinnen is er nog zeer veel 
onderzoek te verrichten naar de orale literaturen, hun betekenis 
voor identiteitsbehoud en koloniaal verzet en hun functie 
­binnen de nationale literaturen;
2. Er is nog maar sporadisch onderzoek gedaan naar de wissel­
werking tussen de verschillende koloniën en praktisch geen 
­vergelijkend onderzoek naar taalpolitiek, vormen van creolise­
ring, en de ontwikkeling van het literatuurbedrijf. Een bijzonder 
aandachtsgebied hierbinnen vormt de invloed van West-­
Afrikaanse talen op koinè’s, pidgins en creooltalen van het 
­Caribisch gebied, waarbij vanzelfsprekend samenwerking 
met Afrikaanse moedertaalsprekers onontbeerlijk is;
3. Het onderzoek door de inwoners van de voormalige koloniën 
naar de koloniale literatuur in het Nederlands, om zo een ander 
perspectief te krijgen op de Nederlands-Indische, ­Nederlands-­ 
Afrikaanse en Nederlands-Caribische letteren, is nog nooit ver­
richt. Het onderzoek naar missionaire literatuur als koloniaal 
instrumentarium is nog nauwelijks begonnen. Van Nederlandse kant is nog maar weinig gedaan om ideeën te onder­
zoeken die te maken hebben met de koloniale verhoudingen en slavernij, 
zoals vooroordelen, verkeerde inschattingen en het onvermogen om de 
andere kant van de medaille te zien. Doorwerkingen van het Nederlandse 
koloniale slavernijverleden, ook betreffende taal en literatuur, zijn sinds 
de jaren vijftig onderzocht en in veel rapporten met aanbevelingen 
beschreven, maar de uitvoering stuit vaak op vele obstakels, zoals disconti­
nuïteit van beleid, tekort aan middelen en expertise en politieke afstem­
ming met Den Haag.",staat slavernij koloniale postkoloniale culturen literaturen geschiedenis afgezet bijvoorbeeld enorme aantal leerstoelen black studies amerikaanse universiteiten noordzee staat postkoloniaal lezen literaturen voormalige koloniën kinder schoenen drie terreinen grotendeels onderbelicht gebleven bijzondere stimulans verdienen processen culturele marginalisatie inclusie gekolo niseerde bevolkingsgroepen daarbinnen zeer onderzoek verrichten orale literaturen betekenis identiteitsbehoud koloniaal verzet functie nationale literaturen sporadisch onderzoek gedaan wissel werking verschillende koloniën praktisch vergelijkend onderzoek taalpolitiek vormen creolise ring ontwikkeling literatuurbedrijf bijzonder aandachtsgebied hierbinnen vormt invloed west afrikaanse talen koinè pidgins creooltalen caribisch gebied waarbij vanzelfsprekend samenwerking afrikaanse moedertaalsprekers onontbeerlijk onderzoek inwoners voormalige koloniën koloniale literatuur nederlands ander perspectief krijgen nederlands indische nederlands afrikaanse nederlands caribische letteren nooit ver richt onderzoek missionaire literatuur koloniaal instrumentarium nauwelijks begonnen nederlandse kant gedaan ideeën zoeken maken koloniale verhoudingen slavernij vooroordelen verkeerde inschattingen onvermogen kant medaille zien doorwerkingen nederlandse koloniale slavernijverleden betreffende taal literatuur vijftig onderzocht rapporten aanbevelingen beschreven uitvoering stuit vaak vele obstakels disconti nuïteit beleid tekort middelen expertise politieke afstem ming den haag,0.4793316214476616,0.3742558512109413,0.39492541497529465,0.4793316214476616,Colonialism,0.08440620647236696,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.198.txt,24b1b638:00000,10,"— 198 —
Caroline Drieënhuizen
Methode: slavernij en  
visuele bronnen
Slavernij lijkt op het eerste oog weinig zichtbaar in tekeningen, aquarellen, 
prenten, boekillustraties, kaarten of schilderijen. Dat is op zijn minst merk­
waardig, want het gaat om een alom aanwezig en in al zijn gewelddadigheid 
sterk tot de verbeelding sprekend fenomeen. De vroegmoderne en negentiende-
eeuwse afbeeldingen van Surinaamse suikerplantages, Indonesische huis­
houdens en koloniale stadsimpressies uit zowel Suriname als Indonesië met 
witte huizen, hutten en wuivende palmen ogen voor sommigen vooral idyllisch. Maar schijn bedriegt. We moeten beter, breder en vooral ‘anders’ kijken. Afbeeldingen van de koloniën zijn geen weergave van een historische realiteit, 
maar een afgeleide daarvan. De meeste visuele bronnen zijn het product van de 
witte, voornamelijk mannelijke, dominante, blik in een koloniaal machtsregime. Via die blik, beïnvloed door (koloniale) ideeën, opvattingen en verlangens, kijken 
we nu naar de in beeld gebrachte koloniale wereld van toen. Zo verkrijgen we 
informatie over bijvoorbeeld leefomstandigheden en tradities, maar de 
afbeeldingen zeggen vooral iets over de manier waarop de kolonisator keek 
naar slavernij, over hoe in een koloniale context sociale verschillen werden 
aangebracht en hoe de wereld werd geordend. Ze zeggen paradoxaal genoeg 
minder over de mensen en de wereld die ze tonen.",caroline drieënhuizen methode slavernij visuele bronnen slavernij lijkt eerste oog zichtbaar tekeningen aquarellen prenten boekillustraties kaarten schilderijen minst merk waardig gaat alom aanwezig gewelddadigheid sterk verbeelding sprekend fenomeen vroegmoderne negentiende eeuwse afbeeldingen surinaamse suikerplantages indonesische huis houdens koloniale stadsimpressies zowel suriname indonesië witte huizen hutten wuivende palmen ogen sommigen vooral idyllisch schijn bedriegt moeten beter breder vooral anders kijken afbeeldingen koloniën weergave historische realiteit afgeleide daarvan meeste visuele bronnen product witte voornamelijk mannelijke dominante blik koloniaal machtsregime via blik beïnvloed koloniale ideeën opvattingen verlangens kijken beeld gebrachte koloniale wereld verkrijgen informatie bijvoorbeeld leefomstandigheden tradities afbeeldingen zeggen vooral manier waarop kolonisator keek slavernij koloniale context sociale verschillen werden aangebracht wereld geordend zeggen paradoxaal genoeg mensen wereld tonen,0.47445601212818406,0.49826038717225934,0.4187923488160086,0.49826038717225934,Historical slavery,0.023804375044075288,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.199.txt,bd67b18d:00000,10,"— 199 —
abolitionismebeweging. Eerder vond het tegenovergestelde plaats: net als in 
Suriname verschenen slaafgemaakten in Indonesië als een soort karikaturen in 
de rond het midden van de negentiende eeuw razend populaire albums met 
beschrijvingen van bevolkingsgroepen van landen. In een deel van die albums 
vol representanten van sociale groepen uit de kolonie werd het type van ‘de 
slavin’ gebruikt om het (voort)bestaan van slavernij in Indonesië tegenover 
het publiek in Nederland te verdedigen. Zo werd het beeld van Nederlandse 
Aziatische koloniën waar ‘milde’ huishoudslavernij plaatsvond geconstrueerd. Dat wordt overigens tot op de dag van vandaag in stand gehouden. Bewustwording van de geschiedenis van slavernij is noodzakelijk om Aziatische 
slavernij op afbeeldingen te kunnen herkennen. Wie met die wetenschap kijkt, 
en zich bewust is van de intentie waarmee de afbeeldingen zijn gemaakt, en 
daarmee koloniale ideologie, ziet dat slaafgemaakten in Azië talloze keren 
zijn afgebeeld. Ze staan afgebeeld als decoratief element in de marge van 
vroegmoderne kaarten van de koloniën, op afbeeldingen van koloniale huis­
houdens en, in de schaduw van de voornaamste geportretteerden, op vroeg­
moderne schilderijen. Veel minder vaak staan slaafgemaakten centraal in een 
afbeelding, en slechts zelden kennen wij hun naam. Kolfin heeft in zijn boek Van de slavenzweep & de muze (1997) afbeeldingen van 
slaafgemaakten in Suriname bijeengebracht.",abolitionismebeweging eerder vond tegenovergestelde plaats net suriname verschenen slaafgemaakten indonesië soort karikaturen rond midden negentiende eeuw razend populaire albums beschrijvingen bevolkingsgroepen landen deel albums vol representanten sociale groepen kolonie type slavin gebruikt voort bestaan slavernij indonesië tegenover publiek nederland verdedigen beeld nederlandse aziatische koloniën waar milde huishoudslavernij plaatsvond geconstrueerd overigens dag vandaag stand gehouden bewustwording geschiedenis slavernij noodzakelijk aziatische slavernij afbeeldingen herkennen wetenschap kijkt bewust intentie waarmee afbeeldingen gemaakt daarmee koloniale ideologie ziet slaafgemaakten azië talloze keren afgebeeld staan afgebeeld decoratief element marge vroegmoderne kaarten koloniën afbeeldingen koloniale huis houdens schaduw voornaamste geportretteerden vroeg moderne schilderijen vaak staan slaafgemaakten centraal afbeelding slechts zelden kennen naam kolfin boek slavenzweep muze afbeeldingen slaafgemaakten suriname bijeengebracht,0.39340916985181423,0.4486722387521184,0.4166766689394879,0.4486722387521184,Historical slavery,0.03199556981263052,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.199.txt,bd67b18d:00001,9,"Hij laat overtuigend zien hoe er 
drie verschillende fasen zijn aan te wijzen in de Nederlandse verbeelding van 
slavernij. In de zeventiende eeuw, stelt hij vast, speelden slaafgemaakten een 
ondergeschikte rol in afbeeldingen. Ze werden afgebeeld op kaarten en in 
boeken, als onderdeel van koloniale landschappen en industrie. Rond de 
eeuwwisseling van de achttiende naar de negentiende eeuw werden zij vaker 
gepresenteerd als slachtoffer, bijvoorbeeld door de wrede straffen die zij 
moesten ondergaan weer te geven, of ze te laten zien als representanten van 
een sociale groep in Suriname (‘de slaaf’). Pas in de loop van de negentiende 
eeuw, zo betoogt Kolfin, werden slaafgemaakten afgebeeld als mens, als individu 
en werden zij zelfstandig, dus niet als onderdeel van een landschap of ter 
illustratie van een tekst, afgebeeld. Kolfins werk wordt, hoewel het inmiddels al 
ruim een kwart eeuw oud is, nog steeds beschouwd als het standaardwerk over 
de verbeelding van slavernij in Suriname. Onderzoek naar illustraties van 
slaafgemaakten op de door Nederland gekoloniseerde Caribische eilanden is er, 
voor zover ik weet, niet. Het onderzoek naar de verbeelding van slavernij in de 
koloniën in Azië komt op gang. In 2021 verscheen een eerste aanzet met de",laat overtuigend zien drie verschillende fasen wijzen nederlandse verbeelding slavernij zeventiende eeuw stelt vast speelden slaafgemaakten ondergeschikte rol afbeeldingen werden afgebeeld kaarten boeken onderdeel koloniale landschappen industrie rond eeuwwisseling achttiende negentiende eeuw werden vaker gepresenteerd slachtoffer bijvoorbeeld wrede straffen moesten ondergaan weer geven laten zien representanten sociale groep suriname slaaf pas loop negentiende eeuw betoogt kolfin werden slaafgemaakten afgebeeld mens individu werden zelfstandig onderdeel landschap ter illustratie tekst afgebeeld kolfins werk hoewel inmiddels ruim kwart eeuw oud steeds beschouwd standaardwerk verbeelding slavernij suriname onderzoek illustraties slaafgemaakten nederland gekoloniseerde caribische eilanden zover weet onderzoek verbeelding slavernij koloniën azië komt gang verscheen eerste aanzet,0.3353134492401854,0.4064886778912509,0.31024091203015025,0.4064886778912509,Historical slavery,0.07117522865106551,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.200.txt,d6fe30af:00001,3,"Caroline Drieënhuizen (1983) is historicus, gespecialiseerd in Nederlandse 
koloniale geschiedenis (met name die van Indonesië) en dekolonisatie­
processen. Ze heeft vooral belangstelling voor materiële cultuur en 
beeldcultuur en verzamelingen in koloniale contexten. Ze is als universitair 
docent werkzaam aan de Open Universiteit.",caroline drieënhuizen historicus gespecialiseerd nederlandse koloniale geschiedenis name indonesië dekolonisatie processen vooral belangstelling materiële cultuur beeldcultuur verzamelingen koloniale contexten universitair docent werkzaam open universiteit,0.4658337500501671,0.2937288839738262,0.3234560178732701,0.4658337500501671,Colonialism,0.14237773217689698,low
Slavery_text\Allen e.a. - 2023 - Staat en slavernij het Nederlandse koloniale slavernijverleden en zijn doorwerkingen.203.txt,c63cbda4:00000,10,"— 203 —
Valika Smeulders
14. ‘Somtijts een Moor 
	
	
by maegdekens’: 
	
	
de koloniale wereldorde 	
	
in de Nederlandse kunst
In Nederland is door de eeuwen heen, grofweg vanaf de oprichting van 
de handelscompagnieën aan het begin van de zeventiende eeuw tot na de 
afschaffing van de slavernij, de wereldorde, en de diverse groepen die daar 
deel van uitmaken, hiërarchisch verbeeld. In die verbeelding staat Europa 
als heerser bovenaan; de gekoloniseerde delen van de wereld hebben een 
dienende rol. Of Europa, de witte mens, heeft de rol van economische en 
technische voortrekker en morele opvoeder en wijst andere volkeren de 
weg. Heel lang is deze kijk op de wereld aangehouden als de norm. Zo kon 
­ontstaan en blijven voortbestaan wat Gloria Wekker in 2016 duidde als 
het ‘Nederlandse culturele archief’. Zij onderzocht voor Nederland wat 
Edward Said in 1993 met betrekking tot de westerse wereld omschreef 
als ‘cultural archive’, ‘the centrality of imperialism to western culture’. Wekker doelt niet op een fysiek archief, maar op een complex geheel aan 
kennis en referentiekaders die de legitimatie vormen voor de overheersing 
van een groot deel van de wereld door de Europese mens. Ze legt daarbij 
de nadruk op denkbeelden, op immaterieel erfgoed als het ware, en op 
­culturele productie in de eenentwintigste eeuw.1 In deze bijdrage richt ik 
mijn aandacht op de ‘dragers’ van die denkbeelden door de eeuwen heen, 
dat wil zeggen op materieel erfgoed, kunst en gebruiksvoorwerpen die 
zijn geproduceerd gedurende de koloniale periode. Visuele beelden die 
werden gebruikt als communicatiemiddel, het privé verzamelen van 
kunstvoorwerpen en later het oprichten van musea voor breder publiek 
hebben een belangrijke rol gespeeld in de verankering van het ‘culturele 
archief’.",valika smeulders somtijts moor maegdekens koloniale wereldorde nederlandse kunst nederland eeuwen heen grofweg vanaf oprichting handelscompagnieën begin zeventiende eeuw afschaffing slavernij wereldorde diverse groepen deel uitmaken hiërarchisch verbeeld verbeelding staat europa heerser bovenaan gekoloniseerde delen wereld dienende rol europa witte mens rol economische technische voortrekker morele opvoeder wijst volkeren weg heel lang kijk wereld aangehouden norm ontstaan blijven voortbestaan gloria wekker duidde nederlandse culturele archief onderzocht nederland edward said betrekking westerse wereld omschreef cultural archive centrality imperialism western culture wekker doelt fysiek archief complex geheel kennis referentiekaders legitimatie vormen overheersing groot deel wereld europese mens legt daarbij nadruk denkbeelden immaterieel erfgoed ware culturele productie eenentwintigste eeuw bijdrage richt aandacht dragers denkbeelden eeuwen heen zeggen materieel erfgoed kunst gebruiksvoorwerpen geproduceerd gedurende koloniale periode visuele beelden werden gebruikt communicatiemiddel privé verzamelen kunstvoorwerpen later oprichten musea breder publiek belangrijke rol gespeeld verankering culturele archief,0.42331847760715074,0.3789248140035761,0.3761297707124857,0.42331847760715074,Colonialism,0.04439366360357466,low
